order_id,date,customer_id,product_id,quantity
931,2025-12-06,152,15,5
932,2025-12-06,114,1,1
933,2025-12-07,88,8,4
934,2025-12-07,34,31,1
935,2025-12-07,99,6,1
936,2025-12-08,81,24,3
937,2025-12-08,98,50,2
938,2025-12-08,174,10,1
939,2025-12-09,145,1,5
940,2025-12-09,43,29,3
941,2025-12-10,161,48,2
942,2025-12-10,158,44,4
943,2025-12-10,23,7,2
944,2025-12-11,151,47,4
945,2025-12-11,110,21,2
946,2025-12-11,71,42,1
947,2025-12-12,142,39,5
948,2025-12-12,73,50,1
949,2025-12-12,78,14,5
950,2025-12-13,131,13,4
951,2025-12-13,166,4,2
952,2025-12-14,99,8,2
953,2025-12-14,164,39,1
954,2025-12-14,4,24,3
955,2025-12-15,100,37,4
956,2025-12-15,140,44,2
957,2025-12-15,198,5,1
958,2025-12-16,18,1,3
959,2025-12-16,11,4,4
960,2025-12-16,74,41,5
961,2025-12-17,109,45,4
962,2025-12-17,164,35,5
963,2025-12-18,40,18,1
964,2025-12-18,21,33,2
965,2025-12-18,138,21,4
966,2025-12-19,163,49,1
967,2025-12-19,179,28,2
968,2025-12-19,63,6,4
969,2025-12-20,117,40,5
970,2025-12-20,80,43,2
971,2025-12-20,4,46,2
972,2025-12-21,3,11,4
973,2025-12-21,134,34,3
974,2025-12-22,96,9,3
975,2025-12-22,198,2,3
976,2025-12-22,70,34,1
977,2025-12-23,183,37,1
978,2025-12-23,117,33,3
979,2025-12-23,128,37,2
980,2025-12-24,41,17,1
981,2025-12-24,173,47,1
982,2025-12-24,190,33,1
983,2025-12-25,4,16,1
984,2025-12-25,94,25,2
985,2025-12-26,10,36,4
986,2025-12-26,83,16,4
987,2025-12-26,70,5,5
988,2025-12-27,31,33,1
989,2025-12-27,58,34,1
990,2025-12-27,18,30,3
991,2025-12-28,84,6,5
992,2025-12-28,3,24,2
993,2025-12-28,145,20,5
994,2025-12-29,119,24,5
995,2025-12-29,198,50,2
996,2025-12-30,195,16,2
997,2025-12-30,105,2,2
998,2025-12-30,89,41,1
999,2025-12-31,1,49,4
1000,2025-12-31,27,14,5
